tmdbId,title,overview,cast,director
13555,The Funhouse,"Rebellious teen Amy defies her parents by going to a trashy carnival that has pulled into town. In tow are her boyfriend, Buzz, and their friends Liz  and Richie. Thinking it would be fun to spend the night in the campy ""Funhouse"" horror ride, the teens witness a murder by a deformed worker wearing a mask. Locked in, Amy and her friends must evade the murderous carnival workers and escape before it leaves town the next day.","Elizabeth Berridge,Cooper Huckabee,Largo Woodruff",Tobe Hooper
13557,The Gravedancers,"After a night of drunken exploits, Allison, Harris, and Kira are chased and terrorized by the ghosts of a child pyromaniac, an ax murderer, and a rapist.","Dominic Purcell,Josie Maran,Clare Kramer",Mike Mendez
13559,The Mangler,"When an accident involving a folding machine at an old laundry happens, detective John Hunton investigates. While he tries to solve the mystery, Bill Gartley, the owner, wants to find new victims for his machine.","Ted Levine,Robert Englund,Daniel Matmor",
13561,Murder Party,"A random invitation to a Halloween party leads a man into the hands of a rogue collective intent on murdering him for the sake of their art, sparking a bloodbath of mishap, mayhem and hilarity.","Chris Sharp,Macon Blair,Stacy Rock",
13564,Return to House on Haunted Hill,"Eight years have passed since Sara Wolfe and Eddie Baker escaped the House on Haunted Hill. Now the kidnapped Ariel, Sara's sister, goes inside the house with a group of treasure hunters to find the statue of Baphomet, worth millions and believed to be the cause of the House's evil.","Amanda Righetti,Cerina Vincent,Erik Palladino",VÃ­ctor GarcÃ­a
13566,The Slaughterhouse Massacre,Follow the story of several attractive teenagers as they try to have a fun time in a slaughter house after dark...,"Stephani Wells,Cory Nelson,Paul GagnÃ©",
13567,Sleepaway Camp,"Slightly disturbed and painfully shy Angela Baker is sent away to summer camp with her cousin. Not long after Angela's arrival, things start to go horribly wrong for anyone with sinister or less than honorable intentions.","Felissa Rose,Jonathan Tiersten,Karen Fields",
13569,Thr3e,Innocent lives hang on the whim of an elusive psychopathic murderer whose strange riddles and impossible timelines force three people into a mission to end the game before one or all of them die.,"Marc Blucas,Justine Waddell,Bill Moseley",Robby Henson
13570,Tourist Trap,"After their car breaks down, a group of young travelers find themselves stranded at a roadside museum run by the mysterious Mr. Slausen and populated by his collection of supernatural mannequins.","Chuck Connors,Jocelyn Jones,Jon Van Ness",
13581,Dead of Night,"Architect Walter Craig, seeking the possibility of some work at a country farmhouse, soon finds himself once again stuck in his recurring nightmare. Dreading the end of the dream that he knows is coming, he must first listen to all the assembled guests' own bizarre tales.","Mervyn Johns,Roland Culver,Mary Merrall",Alberto Cavalcanti
13613,Day of the Dead,"When a small Colorado town is overrun by the flesh hungry dead, a small group of survivors try to escape in a last ditch effort to stay alive.","Mena Suvari,Stark Sands,Hollie Dorrough",Steve Miner
13648,Resident Evil: Degeneration,"Leon S. Kennedy and Claire Redfield must battle a rogue warrior seeking revenge after unleashing the deadly G-Virus, whilst a mutated monster goes on a rampage.","Paul Mercier,Alyson Court,Laura Bailey",Makoto Kamiya
13666,The Wolf Man,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.","Lon Chaney Jr.,Evelyn Ankers,Claude Rains",George Waggner
13742,Satan,A group of young people leave a disco and bump into a shepherd who is ready to spend his night worshipping Satan.,"Vincent Cassel,Monica Bellucci,Olivier BarthÃ©lÃ©my",
13784,Black Friday,"University professor George Kingsley is struck by gangsters while crossing the street, leaving him with brain damage and one of the gangsters, Cannon, paralyzed. Kingsley's friend Dr. Sovac attends to both men, and when Cannon offers him a reward for aiding his recovery, Kovac transplants part of Cannon's brain into the dying Kingsley's skull, creating a dual personality.","Stanley Ridges,Boris Karloff,Bela Lugosi",Arthur Lubin
13788,The Unborn,A young woman fights the spirit that is slowly taking possession of her.,"Odette Annable,Cam Gigandet,Gary Oldman",
13797,Feast II: Sloppy Seconds,The monsters have made it into a small neighboring town in the middle of nowhere and the locals have to band with the survivors of the bar' slaughter to figure out how to survive.,"Jenny Wade,Clu Gulager,Diane Ayala Goldner",John Gulager
13803,Amusement,"While being interrogated by a police psychiatrist, the near-catatonic Tabitha tries to explain why she and two of her childhood friends are being hunted by a serial killer. The truth that's dying to come out weaves together three tragic secrets from their past. Two of the girls' boyfriends become unwitting targets in their deadly game.","Keir O'Donnell,Tad Hilgenbrink,Katheryn Winnick",John Simpson
13812,Quarantine,A television reporter and her cameraman are trapped inside a building quarantined by the CDC after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.,"Jennifer Carpenter,Steve Harris,Jay Hernandez",
13848,Stuck,"A young woman commits a hit-and-run, then finds her fate tied to her victim.","Mena Suvari,Stephen Rea,Russell Hornsby",
13849,The Cottage,"In a remote part of the countryside, a bungled kidnapping turns into a living nightmare for four central characters when they cross paths with a psychopathic farmer and all hell breaks loose.","Andy Serkis,Reece Shearsmith,Jennifer Ellison",Paul Andrew Williams
13885,Sweeney Todd: The Demon Barber of Fleet Street,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.","Johnny Depp,Helena Bonham Carter,Alan Rickman",Tim Burton
13903,The Wizard of Gore,"In the darkly phantasmagorical world of the carnival magician and sideshow hypnotist, the gruesome ""illusions"" of Montag the Magnificent are unique in that they seem to become retroactive reality long after the the tricks are done. Is it coincidence, or circumstantial evidence of the world's most diabolically ingenious murders? When an underground journalist begins to investigate the strange deaths, the truth proves to be far more bizarre and disturbing than anything he or his readers might have imagined.","Kip Pardue,Bijou Phillips,Crispin Glover",Jeremy Kasten
13937,Raising Cain,"When neighborhood kids begin vanishing, Jenny suspects her child psychologist husband, Carter, may be resuming the deranged experiments his father performed on Carter when he was young. Now, it falls to Jenny to unravel the mystery. And as more children disappear, she fears for her own child's safety.","John Lithgow,Lolita Davidovich,Steven Bauer",
13946,The Rage,"A crazed scientist experimenting with a rage virus on innocent victims in a laboratory in the woods. When his monstrous subjects escape and vultures devour their remains, they became mutations seeking to feed on humans.","Andrew Divoff,Erin Brown,Ryan Hooks",
13964,The Machine Girl,"The life of a young, Japanese schoolgirl is destroyed when her family is killed by a Ninja-Yakuza family. Her hand cut off, she replaces it with various machines-of-death, and seeks revenge.","Minase Yashiro,Asami,YÃ»ya Ishikawa",
14001,Dead Silence,"Jamie returns to his hometown in search of answers to his wife's murder, which occurred after receiving a weird package containing a ventriloquist dummy named Billy, which may be linked to the legend of ventriloquist Mary Shaw. Destined to find out the truth, Jamie goes to the town of Raven's Fair, where Shaw used to perform and is buried. But Jamie is in for more than he expected.","Ryan Kwanten,Amber Valletta,Donnie Wahlberg",
14005,Terror Firmer,A low-budget film crew working in New York City find themselves being preyed upon by a sexually conflicted serial killer.,"Will Keenan,Lloyd Kaufman,Alyce LaTourelle",Lloyd Kaufman
14019,Ex Drummer,Three handicapped losers who form a band ask famous writer Dries to be their drummer. He joins the band and starts manipulating them.,"Dries Van Hegen,Gunter Lamoot,Norman Baert",
14021,One Missed Call 2,"In Japan, the daycare teacher Kyoko Okudera is convinced by her colleague and friend Madoka to visit her boyfriend Naoto Sakurai in the restaurant where he works instead of studying as planned. When the owner Mr. Wang answers his daughter's mobile phone, he receives a message telling him that he would die in an accident in the kitchen. This immediately comes true","Mimura,Hisashi Yoshizawa,Asaka Seto",Renpei Tsukamoto
14025,Lake Dead,"Three sisters and a group of their friends take a trip to the home of the recently deceased grandfather -- who died a particularly grisly death -- to learn more about the promise of an inheritance, only to encounter a family of psychos who have taken up residence in the old man's cabin.","Kelsey Crane,Kelsey Wedeen,Vanessa Viola",George Bessudo
14029,Demons,"A group of people are trapped in a West Berlin movie theater infested with ravenous demons who proceed to kill and possess the humans one-by-one, thereby multiplying their numbers.","Urbano Barberini,Natasha Hovey,Karl Zinny",
